NAME,SEX,AGE,POPEST2016_CIV,POPEST2017_CIV,POPEST2018_CIV
Tennessee,M,9,43501,44046,42380
Tennessee,M,10,43433,43855,44321
Tennessee,M,11,42847,43741,44184
Tennessee,M,12,42942,43083,43982
Tennessee,M,13,42535,43243,43306
Tennessee,M,14,42836,42760,43506
Tennessee,M,15,44020,43071,43095
Tennessee,M,16,44967,44481,43384
Tennessee,M,17,44276,45246,44688
Tennessee,M,18,42192,42966,43909
Tennessee,M,19,40315,41084,41770
Tennessee,M,20,41406,41319,41830
Tennessee,M,21,42807,42534,42218
Tennessee,M,22,44276,43762,43518
Tennessee,M,23,46339,45980,45447
Tennessee,M,24,47870,46999,46747
Tennessee,M,25,48617,48252,47205
Tennessee,M,26,48429,49524,49183
Tennessee,M,27,45406,48767,49861
Tennessee,M,28,43574,46210,49432
Tennessee,M,29,41894,44152,46408
Tennessee,M,30,41921,42307,44263
Tennessee,M,31,42294,42498,42782
Tennessee,M,32,40637,42638,42559
Tennessee,M,33,42073,41043,43076
Tennessee,M,34,42279,42773,41379
Tennessee,M,35,41546,42248,42570
Tennessee,M,36,43021,41645,42325
Tennessee,M,37,40686,43385,41792
Tennessee,M,38,39871,40885,43583
Tennessee,M,39,39706,40189,41128
Tennessee,M,40,38322,40058,40416
Tennessee,M,41,40281,38366,40125
Tennessee,M,42,39284,40357,38390
Tennessee,M,43,40481,39652,40733
Tennessee,M,44,42423,40489,39556
Tennessee,M,45,45012,42732,40805
Tennessee,M,46,45311,45165,42781
Tennessee,M,47,42644,45465,45296
Tennessee,M,48,41044,42543,45347
Tennessee,M,49,41013,41123,42660
Tennessee,M,50,42101,41159,41248
Tennessee,M,51,44712,42028,41044
Tennessee,M,52,45397,44792,41998
Tennessee,M,53,44740,45430,44799
Tennessee,M,54,44122,44700,45444
Tennessee,M,55,44143,43961,44586
Tennessee,M,56,44754,43969,43916
Tennessee,M,57,43031,44521,43780
Tennessee,M,58,42902,42682,44375
Tennessee,M,59,42523,42610,42396
Tennessee,M,60,41001,42142,42449
Tennessee,M,61,40539,40608,41783
Tennessee,M,62,39313,40222,40318
Tennessee,M,63,37226,38995,39898
Tennessee,M,64,35687,36810,38627
Tennessee,M,65,35192,35155,36377
Tennessee,M,66,34192,34742,34718
Tennessee,M,67,34053,33679,34285
Tennessee,M,68,34056,33385,33053
Tennessee,M,69,35537,33278,32704
Tennessee,M,70,25375,34738,32496
Tennessee,M,71,25110,24714,33842
Tennessee,M,72,24265,24461,24054
Tennessee,M,73,24588,23494,23720
Tennessee,M,74,21117,23701,22649
Tennessee,M,75,18926,20406,22876
Tennessee,M,76,17507,18191,19632
Tennessee,M,77,16161,16625,17289
Tennessee,M,78,14719,15418,15851
Tennessee,M,79,12868,13923,14585
Tennessee,M,80,12126,12060,13094
Tennessee,M,81,10932,11325,11255
Tennessee,M,82,9407,10118,10555
Tennessee,M,83,8544,8626,9300
Tennessee,M,84,7839,7854,7950
Tennessee,M,85,38383,39634,40662
Tennessee,M,999,3222883,3255799,3285023
Tennessee,F,0,39533,39039,38592
Tennessee,F,1,39905,40044,39500
Tennessee,F,2,39532,40325,40312
Tennessee,F,3,39688,39828,40513
Tennessee,F,4,39663,39992,40197
Tennessee,F,5,39605,39877,40143
Tennessee,F,6,39899,39873,40205
Tennessee,F,7,40550,40103,40108
Tennessee,F,8,42019,40747,40386
Tennessee,F,9,42008,42326,41103
Tennessee,F,10,41515,42256,42674
Tennessee,F,11,41380,41813,42514
Tennessee,F,12,41219,41607,42077
Tennessee,F,13,41509,41489,41889
Tennessee,F,14,41184,41743,41661
Tennessee,F,15,42003,41446,41999
Tennessee,F,16,42758,42267,41584
Tennessee,F,17,42081,42888,42441
Tennessee,F,18,39978,40634,41357
Tennessee,F,19,39334,39817,40210
Tennessee,F,20,40869,41061,41458
Tennessee,F,21,42802,42095,42251
Tennessee,F,22,44362,43979,43301
Tennessee,F,23,45887,45847,45646
Tennessee,F,24,48250,46840,46840
Tennessee,F,25,49891,48826,47592
Tennessee,F,26,49020,50543,49579
Tennessee,F,27,46821,49412,50840
Tennessee,F,28,44913,47212,49844
Tennessee,F,29,43718,45368,47676
Tennessee,F,30,43419,44081,45766
Tennessee,F,31,43469,43929,44522
Tennessee,F,32,42358,43646,44167
Tennessee,F,33,42976,42679,43802
Tennessee,F,34,43740,43425,42941
Tennessee,F,35,43129,43934,43531
Tennessee,F,36,44285,43364,44218
Tennessee,F,37,42213,44644,43689
Tennessee,F,38,41519,42357,44836
Tennessee,F,39,41534,41774,42664
Tennessee,F,40,39391,41659,41963
Tennessee,F,41,41506,39645,41937
Tennessee,F,42,40730,41725,39810
Tennessee,F,43,42047,40930,41924
Tennessee,F,44,44069,42229,41118
Tennessee,F,45,46895,44220,42360
Tennessee,F,46,46547,47105,44499
Tennessee,F,47,43869,46699,47372
Tennessee,F,48,42362,44008,46762
Tennessee,F,49,42795,42452,44113
Tennessee,F,50,43862,42937,42550
Tennessee,F,51,46942,43963,43133
Tennessee,F,52,48025,47007,44188
Tennessee,F,53,47738,48118,47068
Tennessee,F,54,47251,47833,48197
Tennessee,F,55,47804,47229,47791
Tennessee,F,56,48137,47678,47309
Tennessee,F,57,46721,48147,47688
Tennessee,F,58,46555,46650,48066
Tennessee,F,59,46745,46452,46539
Tennessee,F,60,45566,46680,46408
Tennessee,F,61,45271,45315,46606
Tennessee,F,62,43862,45056,45269
Tennessee,F,63,42242,43667,44836
Tennessee,F,64,40631,42021,43435
Tennessee,F,65,39478,40244,41755
Tennessee,F,66,38534,39262,40052
Tennessee,F,67,38411,38125,38859
Tennessee,F,68,38150,37904,37646
Tennessee,F,69,39742,37671,37471
Tennessee,F,70,28804,39111,37064
Tennessee,F,71,28619,28340,38510
Tennessee,F,72,28030,28145,27882
Tennessee,F,73,28470,27456,27580
Tennessee,F,74,24837,27847,26885
Tennessee,F,75,22885,24220,27152
Tennessee,F,76,21773,22237,23573
Tennessee,F,77,19926,21010,21486
Tennessee,F,78,19040,19252,20333
Tennessee,F,79,17128,18343,18558
Tennessee,F,80,16708,16382,17598
Tennessee,F,81,15875,15914,15594
Tennessee,F,82,13861,14995,15073
Tennessee,F,83,13186,13017,14088
Tennessee,F,84,12437,12347,12191
Tennessee,F,85,77560,78562,79400
Tennessee,F,999,3401555,3432939,3464319
Texas,M,0,203967,201336,199689
Texas,M,1,207929,206295,203504
Texas,M,2,207743,209844,208234
Texas,M,3,204067,209357,211531
Texas,M,4,202834,205774,211098
Texas,M,5,206374,204613,207473
Texas,M,6,207107,208057,206121
Texas,M,7,206453,208566,209686
Texas,M,8,212377,208138,210186
Texas,M,9,211777,213735,209817
Texas,M,10,210113,213459,215349
Texas,M,11,209543,211459,214920
Texas,M,12,208064,211017,213199
Texas,M,13,207031,209588,212729
Texas,M,14,204940,208464,210943
Texas,M,15,207734,206313,209744
Texas,M,16,209057,209067,207591
Texas,M,17,203270,210571,210409
Texas,M,18,196340,199173,205788
Texas,M,19,191808,193799,196836
Texas,M,20,191517,192578,194740
Texas,M,21,194951,193621,194546
Texas,M,22,200738,199755,198018
Texas,M,23,207627,205829,204672
Texas,M,24,215007,211736,209633
Texas,M,25,214522,217878,214748
Texas,M,26,213501,217307,220667
Texas,M,27,207429,216186,219257
Texas,M,28,204943,209362,218363
Texas,M,29,203374,207412,211795
Texas,M,30,204534,205354,209732
Texas,M,31,206284,207385,208035
Texas,M,32,199995,208182,209026
Texas,M,33,203272,202093,210331
Texas,M,34,202487,205326,203612
Texas,M,35,198726,204040,206642
Texas,M,36,202379,200219,205471
Texas,M,37,188863,204273,202188
Texas,M,38,184901,190052,205599
Texas,M,39,182773,186267,191538
Texas,M,40,179459,183803,187122
Texas,M,41,183162,180681,184897
Texas,M,42,176800,184191,181576
Texas,M,43,177395,178051,185435
Texas,M,44,182750,177999,178729
Texas,M,45,188122,183350,178529
Texas,M,46,186816,188499,183415
Texas,M,47,175336,187616,189244
Texas,M,48,169426,174855,187195
Texas,M,49,165742,169431,174888
Texas,M,50,166704,165460,169175
Texas,M,51,173511,166075,164957
Texas,M,52,174625,172876,165792
Texas,M,53,173449,173864,172357
Texas,M,54,171610,172405,172811
Texas,M,55,170931,170591,171514
Texas,M,56,172223,169391,169409
Texas,M,57,163664,170977,168212
Texas,M,58,160430,162060,169355
Texas,M,59,156365,158860,160498
Texas,M,60,149407,154551,157000
Texas,M,61,146267,147720,152780
Texas,M,62,136637,144246,145911
Texas,M,63,130797,134809,142267
Texas,M,64,123027,128739,132796
Texas,M,65,117663,120894,126695
Texas,M,66,114129,115871,119092
Texas,M,67,109368,112224,114042
Texas,M,68,107409,107572,110475
Texas,M,69,110200,105313,105539
Texas,M,70,81942,107984,103208
Texas,M,71,80335,80101,105646
Texas,M,72,76425,78382,78211
Texas,M,73,74695,74447,76370
Texas,M,74,64201,72574,72438
Texas,M,75,58850,62100,70253
Texas,M,76,54519,56814,59931
Texas,M,77,49767,52377,54652
Texas,M,78,46150,47674,50216
Texas,M,79,41650,44073,45553
Texas,M,80,38655,39380,41712
Texas,M,81,36352,36405,37209
Texas,M,82,31701,33997,34094
Texas,M,83,28663,29474,31599
Texas,M,84,26177,26483,27311
Texas,M,85,135531,140378,144933
Texas,M,999,13785388,13979097,14168503
Texas,F,0,196073,192922,190976
Texas,F,1,199108,198166,195070
Texas,F,2,197442,200995,200119
Texas,F,3,195893,199284,202898
Texas,F,4,194174,197723,201007
Texas,F,5,198334,196111,199415
Texas,F,6,200065,199826,197836
Texas,F,7,199463,201685,201566
Texas,F,8,203837,201087,203160
Texas,F,9,203020,205230,202487
Texas,F,10,201649,204482,206522
Texas,F,11,201332,202974,205884
Texas,F,12,200888,202731,204357
Texas,F,13,199848,202094,203946
Texas,F,14,197316,201203,203570
Texas,F,15,200781,198902,202768
Texas,F,16,201201,202148,200540
Texas,F,17,195588,202575,203665
Texas,F,18,185560,189054,195599
Texas,F,19,183157,184826,188037
Texas,F,20,183028,184899,186681
Texas,F,21,185451,185493,187924
Texas,F,22,192241,190697,191268
Texas,F,23,196435,196614,194949
Texas,F,24,205184,200492,200771
Texas,F,25,208613,208226,203500
Texas,F,26,208336,211721,211568
Texas,F,27,201736,211378,214692
Texas,F,28,198772,204356,214350
Texas,F,29,198780,201242,206841
Texas,F,30,200001,201151,203383
Texas,F,31,202676,202299,203648
Texas,F,32,197453,204655,204073
Texas,F,33,200198,199354,206570
Texas,F,34,200558,202406,201079
Texas,F,35,199381,201952,204118
Texas,F,36,201575,200968,203620
Texas,F,37,188285,203144,202413
Texas,F,38,184845,189847,204553
Texas,F,39,184839,186290,191256
Texas,F,40,181329,185830,187443
Texas,F,41,184845,182237,186840
Texas,F,42,180192,185862,183083
Texas,F,43,181686,180845,186658
Texas,F,44,185970,182527,181554
Texas,F,45,191760,186695,183162
Texas,F,46,189234,192123,187023
Texas,F,47,177478,189683,192588
Texas,F,48,170783,177370,189909
Texas,F,49,167471,170762,177535
Texas,F,50,167729,167326,170702
Texas,F,51,176044,167625,167121
Texas,F,52,178533,175873,167708
Texas,F,53,178643,178360,175713
Texas,F,54,177203,177895,177950
Texas,F,55,177018,176522,177447
Texas,F,56,177286,176261,175887
Texas,F,57,170386,176634,175513
Texas,F,58,167907,169588,176012
Texas,F,59,166142,166912,168741
Texas,F,60,159408,165087,166091
Texas,F,61,157091,158449,164152
Texas,F,62,149926,156051,157514
Texas,F,63,143736,148871,155081
Texas,F,64,135857,142672,147748
Texas,F,65,131621,134703,141607
Texas,F,66,127995,130556,133653
Texas,F,67,122753,126779,129343
Texas,F,68,120363,121662,125686
Texas,F,69,123384,118971,120323
Texas,F,70,93125,121846,117524
Texas,F,71,92540,91867,120274
Texas,F,72,89412,91055,90455
Texas,F,73,87340,87961,89564
Texas,F,74,76428,85762,86384
Texas,F,75,71795,74945,84083
Texas,F,76,66912,70099,73195
Texas,F,77,61492,65186,68354
Texas,F,78,58879,59767,63354
Texas,F,79,54111,56847,57725
Texas,F,80,51522,52277,54864
Texas,F,81,49722,49341,50087
Texas,F,82,43930,47375,46964
Texas,F,83,41284,41570,44862
Texas,F,84,38566,39028,39274
Texas,F,85,246541,251290,255566
Texas,F,999,14036488,14228149,14418995
Utah,M,0,25905,25824,25679
Utah,M,1,26082,25949,25543
Utah,M,2,26164,26107,25925
Utah,M,3,26370,26277,26264
Utah,M,4,25491,26465,26377
Utah,M,5,26310,25678,26581
Utah,M,6,26667,26434,25778
Utah,M,7,26591,26907,26516
Utah,M,8,27483,26704,27013
Utah,M,9,27590,27644,26854
Utah,M,10,27113,27888,27703
Utah,M,11,26575,27264,28087
Utah,M,12,26508,26850,27513
Utah,M,13,26262,26663,27087
Utah,M,14,25578,26590,26966
Utah,M,15,25460,25776,26790
Utah,M,16,25765,25709,26155
Utah,M,17,24722,25946,25945
Utah,M,18,23540,24300,25419
Utah,M,19,21301,22044,22602
Utah,M,20,20090,20948,21409
Utah,M,21,23775,23931,24874
Utah,M,22,27017,28071,28222
Utah,M,23,28670,29272,30164
Utah,M,24,28675,28028,28662
Utah,M,25,26889,27256,26569
Utah,M,26,24182,25865,26267
Utah,M,27,23341,23820,25471
Utah,M,28,21607,23498,23976
Utah,M,29,20413,21910,23747
Utah,M,30,20703,20793,22226
Utah,M,31,21909,20966,21050
Utah,M,32,21876,22119,21246
Utah,M,33,22778,22151,22307
Utah,M,34,23062,23037,22287
Utah,M,35,23096,23258,23232
Utah,M,36,23631,23275,23327
Utah,M,37,22609,23842,23396
Utah,M,38,22291,22783,23965
Utah,M,39,21767,22374,22858
Utah,M,40,20328,21946,22482
Utah,M,41,19599,20402,22014
Utah,M,42,18388,19678,20405
Utah,M,43,17727,18523,19755
Utah,M,44,17673,17760,18561
Utah,M,45,17905,17692,17853
Utah,M,46,17506,18003,17785
Utah,M,47,16053,17490,17953
Utah,M,48,15305,16116,17518
Utah,M,49,15231,15375,16203
Utah,M,50,14548,15215,15325
Utah,M,51,14972,14687,15301
Utah,M,52,14986,15019,14639
Utah,M,53,15295,14985,15031
Utah,M,54,15410,15347,14979
Utah,M,55,15464,15348,15355
Utah,M,56,15429,15511,15342
Utah,M,57,14833,15373,15468
Utah,M,58,14796,14861,15349
Utah,M,59,14804,14748,14805
Utah,M,60,14250,14748,14710
Utah,M,61,14014,14196,14661
Utah,M,62,13573,13967,14150
Utah,M,63,12926,13522,13903
Utah,M,64,12167,12809,13522
Utah,M,65,11566,12174,12743
Utah,M,66,11074,11456,12060
Utah,M,67,10763,10952,11336
Utah,M,68,10536,10639,10843
Utah,M,69,10592,10431,10550
Utah,M,70,7687,10507,10365
Utah,M,71,7542,7575,10368
Utah,M,72,7575,7446,7478
Utah,M,73,7507,7451,7310
Utah,M,74,6410,7380,7345
Utah,M,75,5893,6243,7212
Utah,M,76,5381,5751,6095
Utah,M,77,5094,5198,5574
Utah,M,78,4771,4922,5017
Utah,M,79,4264,4568,4746
Utah,M,80,4038,4108,4422
Utah,M,81,3812,3881,3958
Utah,M,82,3282,3642,3716
Utah,M,83,3032,3067,3418
Utah,M,84,2766,2845,2885
Utah,M,85,14691,15062,15485
Utah,M,999,1527316,1558835,1588047
Utah,F,0,24618,24491,24481
Utah,F,1,24813,24595,24510
Utah,F,2,24596,24795,24648
Utah,F,3,25067,24661,24786
Utah,F,4,24214,25167,24791
Utah,F,5,24782,24353,25299
Utah,F,6,25353,24961,24527
Utah,F,7,25396,25478,25146
Utah,F,8,25949,25496,25659
Utah,F,9,25763,26043,25705
Utah,F,10,25353,25869,26267
Utah,F,11,25468,25504,26042
Utah,F,12,25302,25587,25672
Utah,F,13,24886,25487,25744
Utah,F,14,24229,25064,25718
Utah,F,15,24149,24421,25267
Utah,F,16,24214,24427,24701
Utah,F,17,23486,24367,24723
Utah,F,18,22087,22994,23795
Utah,F,19,22271,22898,23527
Utah,F,20,23806,24555,24947
Utah,F,21,24075,24483,25215
Utah,F,22,24234,24938,25182
Utah,F,23,25134,25512,26201
Utah,F,24,25245,24714,25137
Utah,F,25,25447,24856,24376
Utah,F,26,23445,25222,24692
Utah,F,27,21921,23468,25179
Utah,F,28,21035,22104,23575
Utah,F,29,20501,21304,22261
Utah,F,30,21208,20724,21454
Utah,F,31,21467,21407,20943
Utah,F,32,21391,21729,21630
Utah,F,33,22116,21547,21808
Utah,F,34,22559,22325,21701
Utah,F,35,22546,22750,22550
Utah,F,36,23034,22625,22960
Utah,F,37,21801,23190,22786
Utah,F,38,21697,22027,23239
Utah,F,39,20971,21852,22173
Utah,F,40,19659,21025,21914
Utah,F,41,18942,19696,21015
Utah,F,42,17715,19021,19790
Utah,F,43,17141,17761,19017
Utah,F,44,17092,17200,17805
Utah,F,45,17307,17113,17260
Utah,F,46,16843,17499,17210
Utah,F,47,15831,16906,17611
Utah,F,48,14854,15916,16976
Utah,F,49,14544,14946,16042
Utah,F,50,14344,14554,15040
Utah,F,51,14728,14359,14611
Utah,F,52,15233,14794,14368
Utah,F,53,15572,15259,14801
Utah,F,54,15758,15654,15324
Utah,F,55,15916,15800,15736
Utah,F,56,15829,15957,15783
Utah,F,57,15545,15954,15995
Utah,F,58,15408,15566,15932
Utah,F,59,15280,15398,15572
Utah,F,60,14658,15278,15388
Utah,F,61,14519,14678,15282
Utah,F,62,14032,14569,14650
Utah,F,63,13540,14019,14524
Utah,F,64,12866,13548,14008
Utah,F,65,12307,12913,13624
Utah,F,66,11941,12275,12883
Utah,F,67,11443,11880,12226
Utah,F,68,11141,11400,11844
Utah,F,69,11374,11116,11394
Utah,F,70,8433,11327,11095
Utah,F,71,8532,8366,11251
Utah,F,72,8592,8461,8316
Utah,F,73,8544,8532,8400
Utah,F,74,7206,8435,8440
Utah,F,75,6670,7137,8361
Utah,F,76,6343,6554,7010
Utah,F,77,5848,6231,6439
Utah,F,78,5494,5658,6050
Utah,F,79,5158,5352,5523
Utah,F,80,4927,5000,5187
Utah,F,81,4668,4756,4822
Utah,F,82,4085,4415,4504
Utah,F,83,3772,3894,4220
Utah,F,84,3559,3542,3672
Utah,F,85,21440,21869,22291
Utah,F,999,1510262,1539573,1568223
Vermont,M,0,3031,2916,2889
Vermont,M,1,3134,3011,2948
Vermont,M,2,3253,3127,3044
Vermont,M,3,3134,3273,3139
Vermont,M,4,3142,3147,3256
Vermont,M,5,3201,3171,3166
Vermont,M,6,3246,3224,3234
Vermont,M,7,3228,3275,3243
Vermont,M,8,3295,3259,3297
Vermont,M,9,3440,3344,3275
Vermont,M,10,3432,3456,3385
Vermont,M,11,3473,3416,3476
Vermont,M,12,3604,3473,3421
Vermont,M,13,3605,3620,3458
Vermont,M,14,3439,3612,3617
Vermont,M,15,3602,3461,3590
Vermont,M,16,3819,3673,3516
Vermont,M,17,3970,3896,3750
Vermont,M,18,4818,4861,4883
Vermont,M,19,5777,5699,5869
Vermont,M,20,5520,5541,5554
Vermont,M,21,5269,5072,5123
Vermont,M,22,4707,4744,4534
Vermont,M,23,4538,4366,4439
Vermont,M,24,4119,4247,4066
Vermont,M,25,3896,4019,4144
Vermont,M,26,3818,3879,3910
Vermont,M,27,3558,3777,3790
Vermont,M,28,3728,3600,3829
Vermont,M,29,3657,3742,3611
Vermont,M,30,3567,3633,3784
Vermont,M,31,3586,3547,3694
Vermont,M,32,3582,3640,3630
Vermont,M,33,3550,3613,3635
Vermont,M,34,3564,3562,3637
Vermont,M,35,3582,3619,3621
Vermont,M,36,3639,3595,3624
Vermont,M,37,3347,3665,3637
Vermont,M,38,3408,3339,3686
Vermont,M,39,3248,3457,3374
Vermont,M,40,3296,3267,3465
Vermont,M,41,3390,3258,3276
Vermont,M,42,3349,3413,3261
Vermont,M,43,3360,3354,3421
Vermont,M,44,3609,3400,3376
Vermont,M,45,3948,3613,3400
Vermont,M,46,4106,3945,3630
Vermont,M,47,3941,4096,3939
Vermont,M,48,3787,3932,4142
Vermont,M,49,3986,3763,3913
Vermont,M,50,4100,3953,3749
Vermont,M,51,4401,4084,3908
Vermont,M,52,4535,4401,4078
Vermont,M,53,4584,4495,4347
Vermont,M,54,4684,4562,4480
Vermont,M,55,4953,4641,4520
Vermont,M,56,4836,4925,4607
Vermont,M,57,4947,4783,4882
Vermont,M,58,4891,4887,4771
Vermont,M,59,4866,4861,4850
Vermont,M,60,4754,4816,4824
Vermont,M,61,4839,4713,4742
Vermont,M,62,4577,4771,4651
Vermont,M,63,4382,4484,4705
Vermont,M,64,4266,4305,4428
Vermont,M,65,4139,4191,4227
Vermont,M,66,3993,4081,4130
Vermont,M,67,3948,3918,4011
Vermont,M,68,3815,3871,3843
Vermont,M,69,3917,3734,3783
Vermont,M,70,2798,3832,3653
Vermont,M,71,2747,2716,3724
Vermont,M,72,2713,2669,2644
Vermont,M,73,2739,2629,2585
Vermont,M,74,2198,2654,2550
Vermont,M,75,2049,2114,2566
Vermont,M,76,1766,1968,2034
Vermont,M,77,1615,1716,1924
Vermont,M,78,1578,1548,1652
Vermont,M,79,1352,1501,1477
Vermont,M,80,1277,1283,1424
Vermont,M,81,1166,1218,1229
Vermont,M,82,1093,1098,1155
Vermont,M,83,1009,1006,1009
Vermont,M,84,876,946,948
Vermont,M,85,4831,4907,5053
Vermont,M,999,307532,307893,308764
Vermont,F,0,2814,2799,2743
Vermont,F,1,2875,2853,2849
Vermont,F,2,2950,2886,2906
Vermont,F,3,2909,2960,2898
Vermont,F,4,2985,2931,3009
Vermont,F,5,2976,2975,2922
Vermont,F,6,2981,2992,3043
Vermont,F,7,3039,3001,2992
Vermont,F,8,3217,3048,3044
Vermont,F,9,3280,3236,3056
Vermont,F,10,3243,3276,3253
Vermont,F,11,3219,3260,3314
Vermont,F,12,3283,3255,3280
Vermont,F,13,3376,3291,3257
Vermont,F,14,3401,3394,3300
Vermont,F,15,3451,3373,3401
Vermont,F,16,3507,3473,3416
Vermont,F,17,3734,3624,3586
Vermont,F,18,4803,4750,4743
Vermont,F,19,5491,5463,5530
Vermont,F,20,5142,5301,5286
Vermont,F,21,5123,4853,5048
Vermont,F,22,4594,4620,4331
Vermont,F,23,3966,3979,3967
Vermont,F,24,3755,3846,3799
Vermont,F,25,3564,3697,3755
Vermont,F,26,3480,3511,3653
Vermont,F,27,3339,3530,3584
Vermont,F,28,3515,3455,3632
Vermont,F,29,3608,3489,3544
Vermont,F,30,3529,3616,3523
Vermont,F,31,3509,3527,3642
Vermont,F,32,3581,3563,3594
Vermont,F,33,3714,3649,3651
Vermont,F,34,3677,3746,3664
Vermont,F,35,3602,3710,3791
Vermont,F,36,3745,3618,3739
Vermont,F,37,3549,3784,3657
Vermont,F,38,3486,3548,3785
Vermont,F,39,3417,3490,3558
Vermont,F,40,3259,3435,3506
Vermont,F,41,3451,3256,3454
Vermont,F,42,3373,3481,3260
Vermont,F,43,3452,3390,3483
Vermont,F,44,3711,3455,3415
Vermont,F,45,4099,3669,3431
Vermont,F,46,4202,4114,3649
Vermont,F,47,4036,4222,4129
Vermont,F,48,4045,4050,4200
Vermont,F,49,4143,4034,4036
Vermont,F,50,4262,4127,4024
Vermont,F,51,4606,4218,4109
Vermont,F,52,4754,4572,4158
Vermont,F,53,4912,4753,4560
Vermont,F,54,5035,4893,4721
Vermont,F,55,5207,5005,4859
Vermont,F,56,5100,5184,4979
Vermont,F,57,5100,5047,5164
Vermont,F,58,5137,5052,5014
Vermont,F,59,5191,5093,5039
Vermont,F,60,4893,5137,5056
Vermont,F,61,4910,4854,5078
Vermont,F,62,4773,4893,4811
Vermont,F,63,4705,4690,4832
Vermont,F,64,4504,4684,4665
Vermont,F,65,4410,4451,4645
Vermont,F,66,4206,4336,4377
Vermont,F,67,4052,4153,4279
Vermont,F,68,3904,3983,4082
Vermont,F,69,4130,3882,3959
Vermont,F,70,2989,4055,3805
Vermont,F,71,3071,2942,3999
Vermont,F,72,2847,3013,2893
Vermont,F,73,2941,2800,2964
Vermont,F,74,2414,2882,2740
Vermont,F,75,2278,2373,2846
Vermont,F,76,2065,2204,2290
Vermont,F,77,1930,2018,2150
Vermont,F,78,1863,1868,1953
Vermont,F,79,1661,1817,1818
Vermont,F,80,1586,1615,1765
Vermont,F,81,1568,1521,1544
Vermont,F,82,1365,1472,1425
Vermont,F,83,1355,1331,1435
Vermont,F,84,1299,1271,1249
Vermont,F,85,9303,9364,9368
Vermont,F,999,315526,316031,316963
Virginia,M,0,52649,52003,50877
Virginia,M,1,52571,52782,52201
Virginia,M,2,52238,52688,53037
Virginia,M,3,52576,52465,52971
Virginia,M,4,52575,52700,52707
Virginia,M,5,52699,52596,52902
Virginia,M,6,52175,52825,52909
Virginia,M,7,51531,52358,53133
Virginia,M,8,53291,51734,52540
Virginia,M,9,54141,53621,51993
Virginia,M,10,53728,54334,53820
Virginia,M,11,53293,53818,54314
Virginia,M,12,53482,53456,54001
Virginia,M,13,52565,53597,53714
Virginia,M,14,52778,52816,53809
Virginia,M,15,53733,52873,52981
Virginia,M,16,54598,53997,53166
Virginia,M,17,53739,54981,54342
Virginia,M,18,54970,55177,55798
Virginia,M,19,53988,54749,55012
Virginia,M,20,55375,55105,55580
Virginia,M,21,57366,56865,56113
Virginia,M,22,57423,56613,55929
Virginia,M,23,57160,56814,55660
Virginia,M,24,57336,57467,57020
Virginia,M,25,58010,57959,57654
Virginia,M,26,57265,58405,57880
Virginia,M,27,55641,58045,58658
Virginia,M,28,55330,56062,58158
Virginia,M,29,55239,55876,56156
Virginia,M,30,55349,55629,55906
Virginia,M,31,55779,55929,55669
Virginia,M,32,54167,56318,56289
Virginia,M,33,55042,54526,56314
Virginia,M,34,55064,55460,54716
Virginia,M,35,54929,55070,55547
Virginia,M,36,55803,54903,55214
Virginia,M,37,51964,56004,54885
Virginia,M,38,50952,51998,56162
Virginia,M,39,49790,51258,52267
Virginia,M,40,48553,49955,51352
Virginia,M,41,50909,48877,50276
Virginia,M,42,49553,50820,48906
Virginia,M,43,50407,50005,51179
Virginia,M,44,53329,50409,50027
Virginia,M,45,55879,53188,50212
Virginia,M,46,57003,56121,53434
Virginia,M,47,53696,56591,55970
Virginia,M,48,52951,53583,56567
Virginia,M,49,53174,52855,53485
Virginia,M,50,54650,53028,52764
Virginia,M,51,58072,54451,52806
Virginia,M,52,59328,57622,54069
Virginia,M,53,58839,58886,57177
Virginia,M,54,58280,58394,58352
Virginia,M,55,58430,57684,57801
Virginia,M,56,57914,57817,57009
Virginia,M,57,55413,57314,57214
Virginia,M,58,55103,54732,56576
Virginia,M,59,53806,54278,54019
Virginia,M,60,51009,52951,53451
Virginia,M,61,50181,50230,52119
Virginia,M,62,47811,49368,49366
Virginia,M,63,45565,47023,48442
Virginia,M,64,43392,44704,46131
Virginia,M,65,41549,42475,43890
Virginia,M,66,40845,40677,41576
Virginia,M,67,39688,40026,39817
Virginia,M,68,39688,38880,39172
Virginia,M,69,40883,38808,37987
Virginia,M,70,29883,39896,37864
Virginia,M,71,29117,29195,38937
Virginia,M,72,28219,28405,28433
Virginia,M,73,28487,27451,27601
Virginia,M,74,24366,27686,26660
Virginia,M,75,21538,23497,26688
Virginia,M,76,20114,20843,22717
Virginia,M,77,18741,19396,20077
Virginia,M,78,17211,17901,18538
Virginia,M,79,15455,16483,17143
Virginia,M,80,14037,14669,15665
Virginia,M,81,13079,13239,13830
Virginia,M,82,11326,12214,12368
Virginia,M,83,10554,10435,11291
Virginia,M,84,9492,9687,9590
Virginia,M,85,49688,51395,53138
Virginia,M,999,4045511,4076020,4099690
Virginia,F,0,50005,49264,48384
Virginia,F,1,50331,50088,49444
Virginia,F,2,49919,50736,50200
Virginia,F,3,49526,50119,50837
Virginia,F,4,49949,49552,50266
Virginia,F,5,50268,50018,49861
Virginia,F,6,50140,50356,50131
Virginia,F,7,49716,50293,50546
Virginia,F,8,51932,49910,50551
Virginia,F,9,51585,51960,49891
